user_id,timestamp,group,converted
USR_19893,2026-06-03 17:14:32,treatment,0
USR_07133,2026-06-03 17:16:08,treatment,0
USR_09615,2026-06-03 17:18:32,treatment,0
USR_09041,2026-06-03 17:20:54,control,0
USR_08821,2026-06-03 17:21:49,treatment,1
USR_00184,2026-06-03 17:22:54,control,0
USR_07150,2026-06-03 17:26:18,control,0
USR_14231,2026-06-03 17:26:47,treatment,0
USR_02520,2026-06-03 17:27:54,treatment,0
USR_15339,2026-06-03 17:28:16,treatment,0
USR_16732,2026-06-03 17:28:35,control,0
USR_07778,2026-06-03 17:29:38,control,0
USR_11232,2026-06-03 17:29:41,treatment,0
USR_06968,2026-06-03 17:30:03,treatment,0
USR_18301,2026-06-03 17:32:49,treatment,0
USR_15624,2026-06-03 17:33:29,treatment,0
USR_12036,2026-06-03 17:35:06,control,0
USR_02630,2026-06-03 17:35:10,control,0
USR_10871,2026-06-03 17:36:04,treatment,1
USR_04990,2026-06-03 17:38:29,control,0
USR_18661,2026-06-03 17:39:15,control,0
USR_00082,2026-06-03 17:39:15,control,0
USR_04595,2026-06-03 17:43:07,control,0
USR_19114,2026-06-03 17:43:44,treatment,0
USR_07065,2026-06-03 17:45:02,treatment,0
USR_11837,2026-06-03 17:46:58,treatment,0
USR_12523,2026-06-03 17:47:09,control,0
USR_09937,2026-06-03 17:48:25,control,0
USR_06639,2026-06-03 17:48:36,control,1
USR_02697,2026-06-03 17:48:43,control,0
USR_09032,2026-06-03 17:49:54,control,0
USR_14982,2026-06-03 17:49:55,treatment,0
USR_08604,2026-06-03 17:50:21,treatment,0
USR_07542,2026-06-03 17:50:35,treatment,0
USR_00942,2026-06-03 17:54:56,treatment,0
USR_10296,2026-06-03 17:55:43,control,0
USR_09190,2026-06-03 17:57:11,treatment,0
USR_19454,2026-06-03 17:58:02,treatment,0
USR_19309,2026-06-03 18:00:19,control,0
USR_01309,2026-06-03 18:00:50,treatment,0
USR_10039,2026-06-03 18:03:27,treatment,0
USR_13764,2026-06-03 18:03:39,control,0
USR_03881,2026-06-03 18:06:07,treatment,0
USR_12659,2026-06-03 18:07:04,control,0
USR_18818,2026-06-03 18:07:49,treatment,0
USR_07329,2026-06-03 18:08:16,treatment,0
USR_07429,2026-06-03 18:09:21,treatment,0
USR_12663,2026-06-03 18:10:01,control,0
USR_12887,2026-06-03 18:12:06,treatment,0
USR_03135,2026-06-03 18:12:37,treatment,1
USR_01334,2026-06-03 18:13:21,treatment,0
USR_19051,2026-06-03 18:15:57,control,0
USR_05132,2026-06-03 18:17:17,control,0
USR_07688,2026-06-03 18:18:58,control,0
USR_11508,2026-06-03 18:20:37,control,0
USR_10621,2026-06-03 18:21:46,treatment,0
USR_12263,2026-06-03 18:23:33,control,0
USR_07473,2026-06-03 18:23:44,treatment,0
USR_18483,2026-06-03 18:23:55,treatment,0
USR_07911,2026-06-03 18:23:59,control,0
USR_03874,2026-06-03 18:25:33,control,0
USR_18387,2026-06-03 18:26:06,treatment,0
USR_11430,2026-06-03 18:27:44,control,0
USR_13389,2026-06-03 18:29:11,control,0
USR_07223,2026-06-03 18:29:53,treatment,0
USR_02596,2026-06-03 18:32:31,treatment,0
USR_01854,2026-06-03 18:34:01,control,0
USR_07156,2026-06-03 18:35:23,treatment,0
USR_17195,2026-06-03 18:36:04,treatment,0
USR_04591,2026-06-03 18:37:57,treatment,0
USR_14865,2026-06-03 18:37:59,treatment,0
USR_13088,2026-06-03 18:40:11,treatment,0
USR_10803,2026-06-03 18:40:37,control,0
USR_13961,2026-06-03 18:42:27,treatment,0
USR_10077,2026-06-03 18:42:44,treatment,0
USR_15407,2026-06-03 18:42:48,treatment,0
USR_10425,2026-06-03 18:45:48,control,0
USR_17753,2026-06-03 18:46:27,control,0
USR_18233,2026-06-03 18:46:56,treatment,1
USR_13198,2026-06-03 18:47:55,control,0
USR_00924,2026-06-03 18:48:23,treatment,0
USR_10109,2026-06-03 18:49:52,treatment,0
USR_04740,2026-06-03 18:49:54,treatment,0
USR_16228,2026-06-03 18:50:23,treatment,0
USR_05124,2026-06-03 18:51:47,treatment,0
USR_11607,2026-06-03 18:53:03,treatment,0
USR_04270,2026-06-03 18:53:04,control,0
USR_11555,2026-06-03 18:56:06,treatment,0
USR_13840,2026-06-03 18:57:33,treatment,0
USR_08390,2026-06-03 18:58:10,treatment,0
USR_03975,2026-06-03 18:58:15,treatment,0
USR_07989,2026-06-03 18:58:33,treatment,0
USR_14741,2026-06-03 18:58:45,treatment,0
USR_16136,2026-06-03 18:59:06,control,0
USR_10838,2026-06-03 19:00:31,control,0
USR_07706,2026-06-03 19:00:48,control,0
USR_06046,2026-06-03 19:01:37,control,0
USR_09257,2026-06-03 19:02:14,control,0
USR_14849,2026-06-03 19:06:26,control,0
USR_17365,2026-06-03 19:09:28,control,0
USR_11278,2026-06-03 19:11:04,control,0
USR_08152,2026-06-03 19:13:23,control,0
USR_18846,2026-06-03 19:14:28,treatment,0
USR_11451,2026-06-03 19:16:48,treatment,0
USR_04946,2026-06-03 19:17:08,control,0
USR_16856,2026-06-03 19:17:14,treatment,0
USR_19080,2026-06-03 19:17:53,control,0
USR_11349,2026-06-03 19:19:32,control,0
USR_06246,2026-06-03 19:19:39,control,0
USR_19915,2026-06-03 19:19:59,control,0
USR_16608,2026-06-03 19:21:44,control,0
USR_18307,2026-06-03 19:23:51,control,0
USR_07325,2026-06-03 19:25:40,control,0
USR_05481,2026-06-03 19:25:55,treatment,0
USR_13316,2026-06-03 19:25:59,control,0
USR_02850,2026-06-03 19:26:13,treatment,0
USR_16046,2026-06-03 19:27:21,treatment,0
USR_03841,2026-06-03 19:27:42,control,0
USR_07249,2026-06-03 19:27:47,treatment,0
USR_03682,2026-06-03 19:28:13,control,0
USR_08566,2026-06-03 19:28:43,control,0
USR_08569,2026-06-03 19:32:18,control,0
USR_05828,2026-06-03 19:32:18,treatment,0
USR_10742,2026-06-03 19:32:56,control,0
USR_09965,2026-06-03 19:36:03,treatment,0
USR_17295,2026-06-03 19:36:10,control,0
USR_16051,2026-06-03 19:39:14,control,0
USR_13028,2026-06-03 19:39:16,treatment,0
USR_01808,2026-06-03 19:39:34,control,0
USR_04019,2026-06-03 19:40:53,treatment,0
USR_18440,2026-06-03 19:41:40,treatment,0
USR_10997,2026-06-03 19:41:49,control,1
USR_09938,2026-06-03 19:42:01,control,0
USR_15682,2026-06-03 19:43:15,control,0
USR_17975,2026-06-03 19:43:23,control,0
USR_03141,2026-06-03 19:46:48,treatment,0
USR_07464,2026-06-03 19:46:55,control,0
USR_06757,2026-06-03 19:47:45,control,0
USR_15117,2026-06-03 19:48:16,control,0
USR_12649,2026-06-03 19:48:31,treatment,0
USR_16098,2026-06-03 19:48:51,treatment,0
USR_10881,2026-06-03 19:52:01,control,0
USR_09189,2026-06-03 19:52:44,treatment,0
USR_10281,2026-06-03 19:52:45,treatment,0
USR_17059,2026-06-03 19:52:49,treatment,0
USR_13603,2026-06-03 19:54:04,treatment,0
USR_06751,2026-06-03 19:55:44,treatment,0
USR_16303,2026-06-03 19:56:11,control,0
USR_17569,2026-06-03 19:57:45,treatment,0
USR_12256,2026-06-03 19:57:51,treatment,0
USR_17488,2026-06-03 19:58:16,control,0
USR_05709,2026-06-03 19:58:29,treatment,0
USR_05317,2026-06-03 20:01:07,treatment,0
USR_02897,2026-06-03 20:02:12,control,0
USR_10305,2026-06-03 20:02:25,control,0
USR_00393,2026-06-03 20:04:25,treatment,0
USR_01136,2026-06-03 20:04:46,treatment,0
USR_10343,2026-06-03 20:05:00,treatment,0
USR_11452,2026-06-03 20:07:04,control,0
USR_09565,2026-06-03 20:09:18,control,0
USR_19258,2026-06-03 20:09:20,control,0
USR_12196,2026-06-03 20:10:44,treatment,0
USR_06216,2026-06-03 20:10:53,control,0
USR_19211,2026-06-03 20:12:47,control,1
USR_13906,2026-06-03 20:12:51,control,0
USR_14693,2026-06-03 20:14:36,treatment,0
USR_13234,2026-06-03 20:17:41,treatment,0
USR_00935,2026-06-03 20:18:32,control,0
USR_14418,2026-06-03 20:19:22,control,0
USR_17739,2026-06-03 20:19:31,control,1
USR_03987,2026-06-03 20:19:38,control,0
USR_02610,2026-06-03 20:23:23,treatment,0
USR_05947,2026-06-03 20:23:28,control,0
USR_11727,2026-06-03 20:24:11,treatment,0
USR_06605,2026-06-03 20:24:39,control,0
USR_00881,2026-06-03 20:26:54,treatment,0
USR_02773,2026-06-03 20:28:41,control,0
USR_14716,2026-06-03 20:29:36,control,0
USR_11646,2026-06-03 20:31:53,treatment,0
USR_18060,2026-06-03 20:34:56,control,0
USR_09090,2026-06-03 20:35:46,treatment,0
USR_04109,2026-06-03 20:38:57,control,0
USR_09714,2026-06-03 20:41:08,treatment,0
USR_13124,2026-06-03 20:41:35,control,0
USR_03155,2026-06-03 20:41:38,control,0
USR_14490,2026-06-03 20:41:53,control,0
USR_07493,2026-06-03 20:42:39,control,0
USR_06423,2026-06-03 20:43:27,treatment,0
USR_15353,2026-06-03 20:44:20,treatment,0
USR_14176,2026-06-03 20:45:09,treatment,0
USR_16404,2026-06-03 20:45:41,treatment,0
USR_16271,2026-06-03 20:45:49,treatment,0
USR_07452,2026-06-03 20:46:41,treatment,0
USR_19985,2026-06-03 20:48:45,treatment,1
USR_12971,2026-06-03 20:49:42,treatment,0
USR_11772,2026-06-03 20:50:38,control,0
USR_15258,2026-06-03 20:51:15,treatment,0
USR_11434,2026-06-03 20:51:50,control,0
USR_18043,2026-06-03 20:52:03,control,0
USR_13139,2026-06-03 20:52:12,treatment,0
USR_18014,2026-06-03 20:52:13,control,0
USR_02371,2026-06-03 20:52:39,control,0
USR_19300,2026-06-03 20:53:45,treatment,0
USR_01357,2026-06-03 20:54:16,treatment,0
USR_17286,2026-06-03 20:56:25,control,0
USR_02831,2026-06-03 20:56:56,control,0
USR_17584,2026-06-03 20:59:06,control,0
USR_17525,2026-06-03 20:59:56,treatment,0
USR_09333,2026-06-03 21:00:18,treatment,1
USR_02790,2026-06-03 21:00:37,treatment,0
USR_06183,2026-06-03 21:00:47,control,0
USR_12621,2026-06-03 21:01:50,treatment,0
USR_17876,2026-06-03 21:05:15,treatment,0
USR_01097,2026-06-03 21:06:26,control,0
USR_02938,2026-06-03 21:08:05,treatment,1
USR_15103,2026-06-03 21:08:46,control,0
USR_04771,2026-06-03 21:09:28,control,0
USR_15050,2026-06-03 21:12:37,treatment,0
USR_16461,2026-06-03 21:13:32,control,0
USR_12963,2026-06-03 21:16:17,treatment,0
USR_12794,2026-06-03 21:18:03,treatment,0
USR_16802,2026-06-03 21:18:30,treatment,0
USR_19176,2026-06-03 21:22:39,control,0
USR_00629,2026-06-03 21:25:12,control,0
USR_16229,2026-06-03 21:27:53,treatment,0
USR_00132,2026-06-03 21:28:04,treatment,0
USR_13537,2026-06-03 21:28:33,treatment,0
USR_05962,2026-06-03 21:32:03,control,0
USR_10684,2026-06-03 21:35:35,treatment,0
USR_02997,2026-06-03 21:36:14,control,0
USR_03719,2026-06-03 21:40:29,treatment,0
USR_19202,2026-06-03 21:41:18,treatment,0
USR_02971,2026-06-03 21:43:44,control,0
USR_07945,2026-06-03 21:44:34,treatment,0
USR_12904,2026-06-03 21:45:07,control,0
USR_08536,2026-06-03 21:46:31,treatment,0
USR_08320,2026-06-03 21:47:49,treatment,0
USR_12563,2026-06-03 21:48:34,treatment,0
USR_09010,2026-06-03 21:49:48,treatment,0
USR_18883,2026-06-03 21:50:50,treatment,1
USR_09463,2026-06-03 21:51:26,control,0
USR_16693,2026-06-03 21:51:55,treatment,0
USR_08717,2026-06-03 21:53:53,treatment,0
USR_15715,2026-06-03 21:54:44,control,0
USR_13147,2026-06-03 21:55:10,treatment,0
USR_17564,2026-06-03 21:55:58,control,0
USR_13635,2026-06-03 21:57:04,control,0
USR_19479,2026-06-03 21:57:45,control,0
USR_18438,2026-06-03 21:57:59,treatment,0
USR_11847,2026-06-03 21:59:36,treatment,0
USR_19265,2026-06-03 21:59:51,treatment,0
USR_04196,2026-06-03 22:00:22,treatment,0
USR_02607,2026-06-03 22:00:34,control,0
USR_16261,2026-06-03 22:00:49,control,0
USR_08757,2026-06-03 22:01:30,treatment,0
USR_08924,2026-06-03 22:01:53,control,0
USR_09846,2026-06-03 22:03:50,control,0
USR_04672,2026-06-03 22:04:18,treatment,0
USR_06334,2026-06-03 22:06:12,treatment,1
USR_14223,2026-06-03 22:06:25,control,0
USR_10037,2026-06-03 22:09:25,control,0
USR_12895,2026-06-03 22:11:55,control,0
USR_16033,2026-06-03 22:15:23,control,0
USR_14186,2026-06-03 22:15:32,treatment,0
USR_09873,2026-06-03 22:18:15,treatment,0
USR_01249,2026-06-03 22:20:02,control,0
USR_08850,2026-06-03 22:20:26,treatment,0
USR_02485,2026-06-03 22:20:44,treatment,0
USR_06309,2026-06-03 22:26:01,treatment,0
USR_15771,2026-06-03 22:26:11,treatment,1
USR_04940,2026-06-03 22:26:57,control,0
USR_05961,2026-06-03 22:28:08,control,0
USR_17305,2026-06-03 22:28:35,control,0
USR_00439,2026-06-03 22:32:02,control,0
USR_06419,2026-06-03 22:33:43,control,0
USR_11665,2026-06-03 22:34:04,control,0
USR_01290,2026-06-03 22:34:08,treatment,1
USR_10941,2026-06-03 22:34:32,control,0
USR_11598,2026-06-03 22:37:39,control,0
USR_09584,2026-06-03 22:38:27,control,0
USR_02579,2026-06-03 22:39:27,control,0
USR_05559,2026-06-03 22:39:45,control,0
USR_07564,2026-06-03 22:40:10,control,0
USR_06593,2026-06-03 22:43:18,control,0
USR_11089,2026-06-03 22:43:42,treatment,0
USR_18094,2026-06-03 22:45:34,control,0
USR_08079,2026-06-03 22:49:06,treatment,0
USR_07642,2026-06-03 22:51:34,treatment,0
USR_01919,2026-06-03 22:53:17,control,0
USR_01108,2026-06-03 22:53:47,control,0
USR_12653,2026-06-03 22:54:24,treatment,0
USR_08131,2026-06-03 22:54:57,control,0
USR_07403,2026-06-03 22:55:54,control,0
USR_00298,2026-06-03 22:57:55,treatment,0
USR_09874,2026-06-03 23:01:00,treatment,0
USR_15514,2026-06-03 23:03:49,treatment,0
USR_13273,2026-06-03 23:04:34,treatment,0
USR_08517,2026-06-03 23:05:22,treatment,0
USR_18677,2026-06-03 23:09:23,control,0
USR_16292,2026-06-03 23:12:45,treatment,0
USR_15894,2026-06-03 23:13:02,control,0
USR_13998,2026-06-03 23:13:34,treatment,1
USR_04266,2026-06-03 23:15:15,control,0
USR_00748,2026-06-03 23:16:09,treatment,0
USR_07080,2026-06-03 23:16:14,control,0
USR_06992,2026-06-03 23:16:29,control,0
USR_12689,2026-06-03 23:17:33,control,0
USR_02434,2026-06-03 23:17:36,control,0
USR_14020,2026-06-03 23:17:59,control,0
USR_18664,2026-06-03 23:18:42,treatment,0
USR_03131,2026-06-03 23:19:29,control,0
USR_01842,2026-06-03 23:19:48,control,0
USR_11026,2026-06-03 23:22:08,control,0
USR_07502,2026-06-03 23:22:41,treatment,0
USR_18226,2026-06-03 23:23:07,treatment,0
USR_09723,2026-06-03 23:23:37,control,0
USR_00201,2026-06-03 23:23:51,control,0
USR_02952,2026-06-03 23:24:39,treatment,0
USR_15973,2026-06-03 23:25:50,control,0
USR_15389,2026-06-03 23:26:08,treatment,0
USR_07736,2026-06-03 23:26:26,control,0
USR_13084,2026-06-03 23:26:34,treatment,0
USR_00709,2026-06-03 23:30:16,control,0
USR_11004,2026-06-03 23:31:59,treatment,0
USR_07022,2026-06-03 23:32:24,treatment,0
USR_02332,2026-06-03 23:32:52,control,0
USR_03430,2026-06-03 23:33:37,treatment,0
USR_03404,2026-06-03 23:33:43,control,0
USR_10284,2026-06-03 23:33:46,treatment,0
USR_03021,2026-06-03 23:34:57,control,0
USR_08654,2026-06-03 23:36:07,treatment,0
USR_00886,2026-06-03 23:37:35,treatment,0
USR_12313,2026-06-03 23:37:51,control,0
USR_13593,2026-06-03 23:38:11,treatment,0
USR_03250,2026-06-03 23:39:57,control,0
USR_19406,2026-06-03 23:41:36,treatment,1
USR_01496,2026-06-03 23:43:19,treatment,0
USR_03502,2026-06-03 23:44:08,treatment,0
USR_00693,2026-06-03 23:47:46,control,0
USR_13562,2026-06-03 23:47:58,treatment,0
USR_09550,2026-06-03 23:48:43,control,0
USR_04760,2026-06-03 23:48:47,treatment,0
USR_18543,2026-06-03 23:49:00,treatment,0
USR_14317,2026-06-03 23:49:20,treatment,0
USR_00728,2026-06-03 23:49:55,treatment,0
USR_10059,2026-06-03 23:50:31,treatment,0
USR_19111,2026-06-03 23:51:05,treatment,0
USR_15087,2026-06-03 23:55:45,control,1
USR_18943,2026-06-03 23:55:51,treatment,0
USR_13498,2026-06-03 23:56:25,control,0
USR_01988,2026-06-03 23:57:38,control,0
USR_12998,2026-06-03 23:58:00,treatment,0
USR_00840,2026-06-03 23:58:33,control,0
USR_18076,2026-06-04 00:00:07,treatment,0
USR_04482,2026-06-04 00:00:27,treatment,0
USR_01812,2026-06-04 00:00:30,treatment,0
USR_10880,2026-06-04 00:00:45,control,1
USR_09034,2026-06-04 00:03:42,treatment,0
USR_00126,2026-06-04 00:03:42,treatment,0
USR_14776,2026-06-04 00:04:10,control,0
USR_07959,2026-06-04 00:04:45,control,0
USR_16244,2026-06-04 00:05:53,control,0
USR_06277,2026-06-04 00:06:03,control,0
USR_12265,2026-06-04 00:06:34,treatment,0
USR_13052,2026-06-04 00:09:32,treatment,0
USR_13605,2026-06-04 00:10:50,control,0
USR_07455,2026-06-04 00:11:34,treatment,0
USR_15141,2026-06-04 00:11:57,treatment,0
USR_13346,2026-06-04 00:12:52,control,1
USR_06541,2026-06-04 00:14:29,treatment,0
USR_18325,2026-06-04 00:14:44,treatment,0
USR_06338,2026-06-04 00:15:54,control,0
USR_00140,2026-06-04 00:17:54,control,0
USR_07054,2026-06-04 00:18:01,treatment,0
USR_02472,2026-06-04 00:18:30,treatment,0
USR_02282,2026-06-04 00:19:47,treatment,0
USR_01036,2026-06-04 00:19:48,treatment,0
USR_19325,2026-06-04 00:20:25,treatment,0
USR_13696,2026-06-04 00:22:05,control,0
USR_01544,2026-06-04 00:22:41,treatment,1
USR_15589,2026-06-04 00:22:55,control,0
USR_01470,2026-06-04 00:23:03,control,0
USR_03084,2026-06-04 00:24:50,treatment,1
USR_01152,2026-06-04 00:25:49,control,0
USR_17887,2026-06-04 00:26:16,control,0
USR_17831,2026-06-04 00:26:17,control,0
USR_17300,2026-06-04 00:27:00,control,0
USR_00147,2026-06-04 00:27:23,treatment,0
USR_06211,2026-06-04 00:27:32,treatment,0
USR_18052,2026-06-04 00:28:34,control,0
USR_02917,2026-06-04 00:28:47,control,0
USR_14631,2026-06-04 00:28:51,treatment,0
USR_13416,2026-06-04 00:29:24,control,0
USR_04406,2026-06-04 00:29:47,control,0
USR_05740,2026-06-04 00:29:56,control,0
USR_00699,2026-06-04 00:30:51,control,0
USR_19409,2026-06-04 00:31:52,treatment,0
USR_07657,2026-06-04 00:33:05,control,0
USR_02415,2026-06-04 00:33:15,control,0
USR_13330,2026-06-04 00:33:19,control,0
USR_11469,2026-06-04 00:35:05,control,0
USR_11575,2026-06-04 00:36:29,control,0
USR_07253,2026-06-04 00:37:39,control,0
USR_18132,2026-06-04 00:38:16,control,0
USR_19885,2026-06-04 00:39:24,control,0
USR_12134,2026-06-04 00:40:33,control,0
USR_00397,2026-06-04 00:41:17,control,0
USR_19387,2026-06-04 00:42:16,treatment,0
USR_01060,2026-06-04 00:42:40,treatment,0
USR_16142,2026-06-04 00:43:07,treatment,0
USR_06240,2026-06-04 00:43:55,treatment,0
USR_03093,2026-06-04 00:44:31,control,0
USR_02270,2026-06-04 00:44:47,control,0
USR_09848,2026-06-04 00:45:46,control,0
USR_19354,2026-06-04 00:47:51,treatment,0
USR_04917,2026-06-04 00:49:06,treatment,0
USR_12441,2026-06-04 00:49:44,treatment,0
USR_00517,2026-06-04 00:52:27,control,0
USR_18972,2026-06-04 00:53:04,treatment,0
USR_04010,2026-06-04 00:53:22,control,0
USR_13968,2026-06-04 00:54:56,treatment,0
USR_09917,2026-06-04 00:59:58,treatment,0
USR_06461,2026-06-04 01:01:10,treatment,0
USR_19019,2026-06-04 01:01:24,control,0
USR_00559,2026-06-04 01:01:29,treatment,0
USR_14411,2026-06-04 01:02:04,treatment,0
USR_16750,2026-06-04 01:03:22,treatment,0
USR_02550,2026-06-04 01:03:56,treatment,0
USR_12432,2026-06-04 01:04:45,control,0
USR_18646,2026-06-04 01:04:46,treatment,1
USR_15438,2026-06-04 01:05:16,treatment,0
USR_17559,2026-06-04 01:05:28,treatment,0
USR_17730,2026-06-04 01:07:28,control,0
USR_14973,2026-06-04 01:08:58,treatment,0
USR_07813,2026-06-04 01:09:22,treatment,0
USR_19701,2026-06-04 01:10:14,treatment,0
USR_04445,2026-06-04 01:10:52,treatment,0
USR_17590,2026-06-04 01:12:42,treatment,0
USR_04110,2026-06-04 01:12:58,treatment,0
USR_09761,2026-06-04 01:13:45,treatment,0
USR_01462,2026-06-04 01:13:58,treatment,0
USR_10508,2026-06-04 01:15:07,treatment,0
USR_06674,2026-06-04 01:15:09,treatment,1
USR_09001,2026-06-04 01:15:59,control,0
USR_05127,2026-06-04 01:17:26,control,0
USR_11256,2026-06-04 01:19:53,treatment,0
USR_10505,2026-06-04 01:20:57,treatment,0
USR_07777,2026-06-04 01:21:41,treatment,0
USR_14343,2026-06-04 01:27:41,treatment,0
USR_08167,2026-06-04 01:29:01,control,0
USR_10764,2026-06-04 01:29:14,control,0
USR_04217,2026-06-04 01:29:38,treatment,0
USR_03394,2026-06-04 01:29:49,treatment,0
USR_04981,2026-06-04 01:30:01,control,0
USR_16657,2026-06-04 01:32:00,treatment,0
USR_16315,2026-06-04 01:32:09,treatment,0
USR_06933,2026-06-04 01:33:30,treatment,0
USR_07184,2026-06-04 01:33:34,control,0
USR_09169,2026-06-04 01:35:34,treatment,0
USR_05510,2026-06-04 01:36:09,treatment,0
USR_13305,2026-06-04 01:36:13,control,0
USR_04644,2026-06-04 01:36:27,control,0
USR_04987,2026-06-04 01:36:48,treatment,0
USR_14416,2026-06-04 01:37:21,treatment,0
USR_18610,2026-06-04 01:37:39,treatment,0
USR_05102,2026-06-04 01:38:08,treatment,0
USR_03712,2026-06-04 01:39:39,treatment,0
USR_17526,2026-06-04 01:39:57,treatment,0
USR_19295,2026-06-04 01:40:02,treatment,0
USR_19041,2026-06-04 01:40:11,control,0
USR_18495,2026-06-04 01:41:17,control,0
USR_12690,2026-06-04 01:42:01,control,0
USR_04167,2026-06-04 01:45:28,treatment,1
USR_05797,2026-06-04 01:46:34,control,0
USR_05541,2026-06-04 01:48:30,control,0
USR_00191,2026-06-04 01:48:52,control,1
USR_11250,2026-06-04 01:49:06,treatment,0
USR_08571,2026-06-04 01:49:08,control,0
USR_05286,2026-06-04 01:50:40,control,0
USR_13648,2026-06-04 01:51:34,treatment,0
USR_19046,2026-06-04 01:51:35,treatment,0
USR_01398,2026-06-04 01:51:46,control,0
USR_01660,2026-06-04 01:52:41,treatment,0
USR_16337,2026-06-04 01:53:30,control,0
USR_07470,2026-06-04 01:56:27,treatment,0
USR_17442,2026-06-04 01:56:29,treatment,1
USR_02107,2026-06-04 01:58:44,control,0
USR_11809,2026-06-04 01:59:27,treatment,0
USR_07814,2026-06-04 02:01:26,control,0
USR_01449,2026-06-04 02:03:45,control,0
USR_07505,2026-06-04 02:03:46,treatment,0
USR_04038,2026-06-04 02:05:25,treatment,0
USR_17679,2026-06-04 02:07:07,control,0
USR_01712,2026-06-04 02:07:35,control,0
USR_13442,2026-06-04 02:07:36,treatment,0
USR_13176,2026-06-04 02:08:38,treatment,1
USR_00734,2026-06-04 02:09:43,control,0
USR_16181,2026-06-04 02:11:18,control,0
USR_14459,2026-06-04 02:13:09,treatment,0
USR_18009,2026-06-04 02:13:41,treatment,0
USR_08376,2026-06-04 02:14:01,control,0
USR_16905,2026-06-04 02:14:13,control,0
USR_01126,2026-06-04 02:15:03,treatment,0
USR_17121,2026-06-04 02:15:21,treatment,0
USR_06703,2026-06-04 02:17:18,control,0
USR_07009,2026-06-04 02:17:55,control,0
USR_19939,2026-06-04 02:18:21,control,0
USR_18784,2026-06-04 02:18:39,control,0
USR_11549,2026-06-04 02:20:52,control,0
USR_03338,2026-06-04 02:22:18,control,0
USR_07543,2026-06-04 02:22:23,treatment,0
USR_05296,2026-06-04 02:23:11,control,0
USR_05967,2026-06-04 02:23:25,control,0
USR_18156,2026-06-04 02:24:33,control,0
USR_13310,2026-06-04 02:30:00,treatment,0
USR_03292,2026-06-04 02:30:17,control,0
USR_06190,2026-06-04 02:30:56,control,0
USR_13164,2026-06-04 02:30:59,control,0
USR_08464,2026-06-04 02:31:05,control,0
USR_06319,2026-06-04 02:31:41,treatment,0
USR_00251,2026-06-04 02:32:48,treatment,0
USR_18717,2026-06-04 02:32:48,treatment,1
USR_12391,2026-06-04 02:33:41,control,0
USR_06934,2026-06-04 02:34:56,control,0
USR_02928,2026-06-04 02:37:06,control,0
USR_19338,2026-06-04 02:38:12,treatment,0
USR_16052,2026-06-04 02:38:34,control,1
USR_01071,2026-06-04 02:41:21,treatment,0
USR_02906,2026-06-04 02:41:45,treatment,0
USR_08909,2026-06-04 02:42:18,control,0
USR_14588,2026-06-04 02:43:24,treatment,0
USR_07400,2026-06-04 02:44:27,treatment,0
USR_04662,2026-06-04 02:45:01,treatment,0
USR_17600,2026-06-04 02:45:49,control,0
USR_15823,2026-06-04 02:47:02,treatment,0
USR_16170,2026-06-04 02:48:54,control,0
USR_14760,2026-06-04 02:49:06,control,0
USR_03720,2026-06-04 02:49:08,control,0
USR_18089,2026-06-04 02:49:15,treatment,0
USR_13115,2026-06-04 02:50:49,control,0
USR_18267,2026-06-04 02:53:03,treatment,0
USR_11033,2026-06-04 02:55:40,treatment,0
USR_13441,2026-06-04 02:56:22,treatment,0
USR_13556,2026-06-04 02:58:28,treatment,0
USR_13304,2026-06-04 02:58:28,control,0
USR_02146,2026-06-04 02:58:46,treatment,0
USR_17527,2026-06-04 02:58:55,treatment,0
USR_01225,2026-06-04 02:58:57,treatment,0
USR_09113,2026-06-04 02:59:04,treatment,0
USR_19697,2026-06-04 03:01:29,control,0
USR_15467,2026-06-04 03:02:24,treatment,0
USR_13018,2026-06-04 03:02:26,treatment,0
USR_07719,2026-06-04 03:03:04,control,0
USR_06866,2026-06-04 03:03:51,control,0
USR_16301,2026-06-04 03:04:13,treatment,0
USR_11920,2026-06-04 03:05:26,control,0
USR_04426,2026-06-04 03:07:36,control,0
USR_10291,2026-06-04 03:07:53,treatment,0
USR_06518,2026-06-04 03:08:33,treatment,1
USR_12390,2026-06-04 03:09:35,control,0
USR_11142,2026-06-04 03:10:15,treatment,0
USR_09887,2026-06-04 03:12:59,control,0
USR_10041,2026-06-04 03:13:13,treatment,0
USR_11969,2026-06-04 03:13:49,control,0
USR_18783,2026-06-04 03:15:29,control,0
USR_06318,2026-06-04 03:16:24,treatment,0
USR_19959,2026-06-04 03:16:55,control,0
USR_12801,2026-06-04 03:18:21,treatment,0
USR_06201,2026-06-04 03:18:45,treatment,0
USR_07053,2026-06-04 03:19:10,control,0
USR_07303,2026-06-04 03:19:50,control,0
USR_11186,2026-06-04 03:21:09,treatment,0
USR_11463,2026-06-04 03:24:53,treatment,0
USR_12063,2026-06-04 03:25:40,treatment,0
USR_00716,2026-06-04 03:25:57,treatment,0
USR_09498,2026-06-04 03:27:25,treatment,0
USR_15126,2026-06-04 03:27:49,treatment,0
USR_19132,2026-06-04 03:30:46,control,0
USR_15861,2026-06-04 03:34:07,treatment,0
USR_09269,2026-06-04 03:35:02,treatment,0
USR_14417,2026-06-04 03:35:57,control,0
